  -9.14899483E-02   9.25941691E-02  -9.14899483E-02   9.25941691E-02
 -0.119264148      0.108594693     -0.119264148      0.108594693    
 -0.106434338       9.80221927E-02 -0.106434338       9.80221927E-02
 -0.264541864       7.93811530E-02 -0.264541864       7.93811530E-02
   1.66625488      -1.47902405       1.66625488      -1.47902405    
   1.51552069      -1.55311704       1.51552069      -1.55311704    
   1.56252444      -1.51781070       1.56252444      -1.51781070    
   1.52876127      -1.56185222       1.52876127      -1.56185222    
   1.53592730      -1.55638194       1.53592730      -1.55638194    
   1.55387557      -1.53603983       1.55387557      -1.53603983    
   1.53614104      -1.53491068       1.53614104      -1.53491068    
   1.54324818      -1.55894721       1.54324818      -1.55894721    
   1.56162858      -1.54998994       1.56162858      -1.54998994    
   1.54377985      -1.55806398       1.54377985      -1.55806398    
   1.56766450      -1.52822638       1.56766450      -1.52822638    
   1.55073714      -1.56065416       1.55073714      -1.56065416    
   1.54910219      -1.55821717       1.54910219      -1.55821717    
   1.55186486      -1.55688715       1.55186486      -1.55688715    
   1.54672265      -1.54110682       1.54672265      -1.54110682    
   1.52876520      -1.56292939       1.52876520      -1.56292939    
   1.57529807      -1.53712106       1.57529807      -1.53712106    
   1.54559588      -1.54063141       1.54559588      -1.54063141    
   1.54439342      -1.58518589       1.54439342      -1.58518589    
   1.37243700      -1.59061050       1.37243700      -1.59061050    
   1.87978756      -1.73352647       1.87978756      -1.73352647    
   1.81165659      -1.77285254       1.81165659      -1.77285254    
   1.80495119      -1.79253924       1.80495119      -1.79253924    
   1.79914367      -1.82960796       1.79914367      -1.82960796    
   1.79609787      -1.79644632       1.79609787      -1.79644632    
   1.77004266      -1.76008296       1.77004266      -1.76008296    
   1.78498745      -1.79827178       1.78498745      -1.79827178    
   1.79454398      -1.81810868       1.79454398      -1.81810868    
   1.79221404      -1.79830194       1.79221404      -1.79830194    
   1.76445627      -1.78761160       1.76445627      -1.78761160    
   1.78736484      -1.80251539       1.78736484      -1.80251539    
   1.78510952      -1.80922902       1.78510952      -1.80922902    
   1.78318787      -1.79232502       1.78318787      -1.79232502    
   1.77360392      -1.79607439       1.77360392      -1.79607439    
   1.79006755      -1.77026987       1.79006755      -1.77026987    
   1.78624749      -1.79209292       1.78624749      -1.79209292    
   1.81681812      -1.82237005       1.81681812      -1.82237005    
   1.80722630      -1.82248223       1.80722630      -1.82248223    
   1.82063937      -1.80116594       1.82063937      -1.80116594    
   1.80929649      -1.82046866       1.80929649      -1.82046866    
  0.933852434      -1.01582360      0.933852434      -1.01582360    
  0.790810883      -1.04885650      0.790810883      -1.04885650    
  0.840980887     -0.904617488      0.840980887     -0.904617488    
  0.860293090     -0.965606213      0.860293090     -0.965606213    
  0.866786480      -1.05209649      0.866786480      -1.05209649    
  0.850650132      -1.09378922      0.850650132      -1.09378922    
  0.846456647      -1.07018709      0.846456647      -1.07018709    
  0.794767678      -1.07139504      0.794767678      -1.07139504    
  0.828236341     -0.965233564      0.828236341     -0.965233564    
  0.924364865      -1.10143185      0.924364865      -1.10143185    
  0.811878920      -1.06742573      0.811878920      -1.06742573    
  0.907927215      -1.04071689      0.907927215      -1.04071689    
  0.837810516      -1.12220252      0.837810516      -1.12220252    
  0.737664223      -1.04330420      0.737664223      -1.04330420    
  0.817751408      -1.00103426      0.817751408      -1.00103426    
  0.852014840      -1.02310395      0.852014840      -1.02310395    
  0.870470822      -1.08201015      0.870470822      -1.08201015    
  0.778840482      -1.05779600      0.778840482      -1.05779600    
  0.867609084     -0.991132915      0.867609084     -0.991132915    
  0.950080216      -1.02456844      0.950080216      -1.02456844    
 -0.611819625      -2.85221481     -0.611819625      -2.85221481    
 -0.336293072      0.160301805     -0.336293072      0.160301805    
 -0.109047860      0.183665574     -0.109047860      0.183665574    
 -0.191114724     -0.101045609     -0.191114724     -0.101045609    
 -0.105563633      0.292706877     -0.105563633      0.292706877    
  0.217905954      -5.45899160E-02  0.217905954      -5.45899160E-02
  0.421749622     -0.138066530      0.421749622     -0.138066530    
  0.255272180     -0.220698416      0.255272180     -0.220698416    
  0.311327249     -0.193574697      0.311327249     -0.193574697    
  0.313054204     -0.278170109      0.313054204     -0.278170109    
  0.215920404     -0.366551310      0.215920404     -0.366551310    
  0.288285106     -0.220841467      0.288285106     -0.220841467    
  0.338865221     -0.316768855      0.338865221     -0.316768855    
  0.245060489     -0.245627999      0.245060489     -0.245627999    
  0.287805140     -0.220221370      0.287805140     -0.220221370    
  0.277696699     -0.354435205      0.277696699     -0.354435205    
  0.264212847     -0.286094576      0.264212847     -0.286094576    
  0.262872636     -0.232815325      0.262872636     -0.232815325    
  0.261888742     -0.492048591      0.261888742     -0.492048591    
  0.241839007     -0.170921862      0.241839007     -0.170921862    
  -1.57812643       1.54402125      -1.57812643       1.54402125    
  -1.57231498       1.57188165      -1.57231498       1.57188165    
  -1.54193401       1.55900252      -1.54193401       1.55900252    
  -1.56710863       1.56727242      -1.56710863       1.56727242    
  -1.55686700       1.58250940      -1.55686700       1.58250940    
  -1.54409647       1.57533717      -1.54409647       1.57533717    
  -1.55089724       1.55837071      -1.55089724       1.55837071    
  -1.55263448       1.56415272      -1.55263448       1.56415272    
  -1.55434370       1.56014884      -1.55434370       1.56014884    
  -1.55822897       1.55395532      -1.55822897       1.55395532    
  -1.54547584       1.57507980      -1.54547584       1.57507980    
  -1.54076505       1.56655562      -1.54076505       1.56655562    
  -1.57029021       1.57763195      -1.57029021       1.57763195    
  -1.53254831       1.56110871      -1.53254831       1.56110871    
  -1.55476654       1.54276288      -1.55476654       1.54276288    
  -1.55261791       1.58234620      -1.55261791       1.58234620    
  -1.56821311       1.55331469      -1.56821311       1.55331469    
  -1.56294572       1.56491697      -1.56294572       1.56491697    
  -1.56376743       1.56653070      -1.56376743       1.56653070    
  -1.55736470       1.57350373      -1.55736470       1.57350373    
  0.731204987     -0.575284421      0.731204987     -0.575284421    
  0.621892154     -0.634871602      0.621892154     -0.634871602    
  0.626953304     -0.636663079      0.626953304     -0.636663079    
  0.626250923     -0.644654334      0.626250923     -0.644654334    
  0.624664187     -0.650294125      0.624664187     -0.650294125    
  0.646476865     -0.617047131      0.646476865     -0.617047131    
  0.621593952     -0.638179600      0.621593952     -0.638179600    
  0.629155934     -0.654523611      0.629155934     -0.654523611    
  0.638427496     -0.640699983      0.638427496     -0.640699983    
  0.623323917     -0.651657701      0.623323917     -0.651657701    
  0.616032422     -0.620079637      0.616032422     -0.620079637    
  0.611549079     -0.621914148      0.611549079     -0.621914148    
  0.630639493     -0.618244648      0.630639493     -0.618244648    
  0.605678737     -0.650624096      0.605678737     -0.650624096    
  0.622072339     -0.638407290      0.622072339     -0.638407290    
  0.628318191     -0.626724601      0.628318191     -0.626724601    
  0.634561539     -0.612896085      0.634561539     -0.612896085    
  0.630993903     -0.623960614      0.630993903     -0.623960614    
  0.615233958     -0.647031605      0.615233958     -0.647031605    
  0.624349713     -0.669574380      0.624349713     -0.669574380    
  -2.05618119       1.99884856      -2.05618119       1.99884856    
  -1.92965400       1.98226237      -1.92965400       1.98226237    
  -1.89574575       1.92366719      -1.89574575       1.92366719    
  -1.91710031       1.92601168      -1.91710031       1.92601168    
  -1.83725035       1.96257091      -1.83725035       1.96257091    
  -1.86636591       1.94078767      -1.86636591       1.94078767    
  -1.87302411       1.95694315      -1.87302411       1.95694315    
  -1.82524848       1.96645606      -1.82524848       1.96645606    
  -1.78860569       1.94210398      -1.78860569       1.94210398    
  -1.77026486       1.95729864      -1.77026486       1.95729864    
  -1.81693649       1.92249560      -1.81693649       1.92249560    
  -1.84502935       1.91856682      -1.84502935       1.91856682    
  -1.80528927       1.94017291      -1.80528927       1.94017291    
  -1.81152725       1.95553994      -1.81152725       1.95553994    
  -1.80480623       1.94737422      -1.80480623       1.94737422    
  -1.84951138       1.94949090      -1.84951138       1.94949090    
  -1.82737589       1.95168841      -1.82737589       1.95168841    
  -1.77187455       1.96417975      -1.77187455       1.96417975    
  -1.84984088       1.94421339      -1.84984088       1.94421339    
  -1.80099106       1.93603468      -1.80099106       1.93603468    
